Timestamp,participant,sessionId,isDda,isP2Human,timeInSession,turn,player,move,thinkTime,isTerminal,v,simulations,pi,scoreP1,scoreP2,boardState
6/18/2026 13:59:34,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,3.62,1,1,6,3.62,FALSE,0.886,0,0.9769394;0.002924805;0.001964673;0.002920463;0.004573271;0.002794876;0.007882651,0,0,7;7;7;7;7;7;7;0;7;7;7;7;7;7;7;0
6/18/2026 13:59:34,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,17.19,2,-1,4,13.58,FALSE,0.288,156,0.000742853;0.4758688;0.07210841;0.1944908;0.04871039;0.0009286416;0.2071501,10,0,8;8;8;8;8;8;0;10;0;8;8;8;8;0;8;0
6/18/2026 13:59:35,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,40.88,3,-1,5,23.69,FALSE,0.281,160,0.147969;0.162051;0.09266509;0.1246082;0.08677988;0.2902209;0.09570583,10,4,11;11;11;0;2;11;3;10;3;1;11;11;3;4;2;4
6/18/2026 13:59:35,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,62.89,4,-1,0,22.01,FALSE,0.333,134,0.2169721;0.1236084;0.05579116;0.1727427;0.1602463;0.1492775;0.1213617,10,8,0;2;1;3;5;14;6;10;6;4;14;14;6;3;2;8
6/18/2026 13:59:36,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,120.42,5,-1,6,57.53,FALSE,0.861,22,0.3084536;0.0008452169;0.1158396;0.05354057;0.001261417;0.1394061;0.3806534,10,20,2;3;6;0;10;8;17;10;4;0;2;4;0;5;7;20
6/18/2026 13:59:36,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,128.12,6,-1,1,7.69,FALSE,0.801,27,0.1732794;0.3962545;0.1821653;0.04013178;0.06374869;0.1190597;0.02536081,10,22,3;4;7;1;11;0;18;10;5;1;3;5;1;6;1;22
6/18/2026 13:59:37,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,144.08,7,-1,1,15.96,FALSE,0.853,23,0.002518161;0.3897627;0.06081706;0.09734885;0.18598;0.2097296;0.05384354,10,25,1;0;9;3;1;2;20;10;0;2;2;8;4;9;2;25
6/18/2026 13:59:37,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,189.22,8,1,0,45.14,FALSE,-0.776,0,0.05849911;0.2580875;0.0965573;0.2203996;0.08206054;0.1502766;0.1341195,10,30,1;5;14;8;4;1;3;10;4;4;1;4;0;2;7;30
6/18/2026 13:59:38,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,197.78,9,1,5,8.56,FALSE,-0.792,0,0.0007618972;0.001180224;0.2572364;0.1206333;0.1115106;0.3427022;0.1659754,11,30,0;0;15;9;5;2;4;11;4;4;1;4;0;2;7;30
6/18/2026 13:59:38,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,202.1,10,1,2,4.31,FALSE,-0.913,0,0.0004472165;0.001295782;0.3365638;0.1677406;0.3126392;0.0006670536;0.1806463,12,30,0;0;15;9;5;0;5;12;4;4;1;4;0;2;7;30
6/18/2026 13:59:38,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,209.06,11,-1,1,6.96,FALSE,0.947,16,0.09855995;0.3514623;0.2237137;0.06273022;0.002608381;0.10304;0.1578855,15,30,1;1;0;10;6;1;6;15;5;5;2;5;0;3;8;30
6/18/2026 13:59:39,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,223.66,12,1,5,14.61,FALSE,-0.831,0,0.0006190711;0.33307;0.06144084;0.08365133;0.2338659;0.1755313;0.1118217,15,34,0;2;1;11;7;2;7;15;0;1;4;7;2;5;0;34
6/18/2026 13:59:39,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,228.89,13,1,1,5.23,FALSE,-0.935,0,0.0003471765;0.2417654;0.09295109;0.2588846;0.2441283;0.0008968426;0.1610267,16,34,0;2;1;11;7;0;8;16;0;1;4;7;2;5;0;34
6/18/2026 13:59:40,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,236,14,-1,0,7.1,FALSE,0.953,16,0.2572413;0.129397;0.07486922;0.1160338;0.1719126;0.2502887;0.0002573983,19,34,0;0;2;0;8;1;9;19;1;2;5;8;3;6;0;34
6/18/2026 13:59:40,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,265.86,15,1,5,29.86,FALSE,-0.605,0,0.4254554;0.0004255968;0.07738094;0.005061252;0.1305672;0.08238485;0.2787247,19,35,1;0;2;0;8;1;9;19;0;0;6;9;0;7;1;35
6/18/2026 13:59:41,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,272.81,16,-1,6,6.95,FALSE,0.936,17,0.05573767;0.1647226;0.3789265;0.1706842;0.06097987;0.001783364;0.1671658,29,35,2;0;2;0;8;0;0;29;1;1;7;10;1;0;2;35
6/18/2026 13:59:41,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,288.26,17,1,3,15.45,FALSE,-0.086,0,0.0006807084;0.1674401;0.1264846;0.3884826;0.310636;0.001378799;0.004897228,29,36,0;1;3;1;8;0;0;29;1;1;7;10;1;0;0;36
6/18/2026 13:59:42,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,293.28,18,-1,1,5.02,FALSE,0.928,18,0.190143;0.1875033;0.1546069;0.2623236;0.09040924;0.1144068;0.0006072544,30,36,0;1;3;0;0;1;1;30;2;2;8;11;2;1;0;36
6/18/2026 13:59:42,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,305.67,19,1,5,12.39,FALSE,-0.617,0,0.1462152;0.2404623;0.08955166;0.002561024;0.08283129;0.1490722;0.2893064,30,39,1;2;4;0;1;2;2;30;0;1;10;0;3;2;1;39
6/18/2026 13:59:43,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,312.69,20,1,2,7.01,FALSE,-0.853,0,0.1278743;0.2524381;0.166371;0.009024688;0.2423642;0.0007894398;0.2011384,31,39,1;2;4;0;1;0;3;31;0;1;10;0;3;2;1;39
6/18/2026 13:59:44,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,323.06,21,-1,3,10.38,FALSE,0.751,32,0.0003193323;0.1626429;0.0003974541;0.201944;0.0652182;0.2636712;0.3058071,34,39,2;3;1;2;3;2;0;34;0;2;0;1;4;3;2;39
6/18/2026 13:59:44,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,337.63,22,1,6,14.57,FALSE,-0.963,0,0.1668019;0.002618447;0.0005732391;0.1974013;0.4757896;0.002062771;0.1547527,34,43,3;0;0;3;4;0;1;34;1;0;1;1;0;4;3;43
6/18/2026 13:59:44,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,340.92,23,1,4,3.28,FALSE,-0.93,0,0.2549003;0.002903596;0.0006954846;0.2965831;0.4420266;0.002086063;0.0008050182,35,43,3;0;0;3;4;0;0;35;1;0;1;1;0;4;3;43
6/18/2026 13:59:45,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,346.76,24,-1,6,5.85,FALSE,0.814,26,0.001653198;0.202541;0.0005771038;0.1747435;0.3110949;0.08120423;0.2281859,36,43,3;0;0;3;0;1;1;36;0;1;0;2;1;4;3;43
6/18/2026 13:59:46,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,352.41,25,1,6,5.65,FALSE,-0.9,0,0.3139515;0.2020577;0.000197819;0.2474699;0.001960497;0.1332399;0.1011227,36,44,4;1;0;3;0;1;1;36;0;1;0;2;1;4;0;44
6/18/2026 13:59:46,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,357.47,26,1,0,5.06,FALSE,-0.839,0,0.2608272;0.1984994;0.0001666051;0.3350611;0.0007729132;0.2045062;0.0001667324,37,44,4;1;0;3;0;1;0;37;0;1;0;2;1;4;0;44
6/18/2026 13:59:47,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,360.29,27,-1,1,2.81,FALSE,0.847,23,0.0003041353;0.4555933;0.0005395485;0.1426781;0.173861;0.2268993;0.0001247337,37,44,0;2;1;4;1;1;0;37;0;1;0;2;1;4;0;44
6/18/2026 13:59:47,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,378.21,28,1,3,17.92,FALSE,-0.983,0,0.001074237;0.1668452;0.366285;0.06761023;0.00135796;0.3965816;0.0002456402,37,46,0;2;1;4;0;1;0;37;0;0;0;2;1;4;0;46
6/18/2026 13:59:47,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,391.55,29,1,6,13.34,FALSE,-0.932,0,0.0005505796;0.2900783;0.1111556;0.0001947922;0.1303839;0.1324994;0.3351375,38,46,0;2;1;0;1;2;1;38;0;0;0;2;1;4;0;46
6/18/2026 13:59:48,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,401.14,30,1,5,9.59,FALSE,-0.926,0,0.0009700909;0.4636004;0.1812256;0.0001871052;0.1350812;0.2181845;0.000750833,39,46,0;2;1;0;1;2;0;39;0;0;0;2;1;4;0;46
6/18/2026 13:59:48,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,405.62,31,1,6,4.48,FALSE,-0.971,0,0.000805454;0.5064321;0.1706402;0.0004214909;0.1361775;0.0007391649;0.1847842,40,46,0;2;1;0;1;0;1;40;0;0;0;2;1;4;0;46
6/18/2026 13:59:49,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,410.55,32,1,2,4.93,FALSE,-0.971,0,0.0009013119;0.5172136;0.1983801;0.0002025934;0.2825434;0.000531122;0.0002277295,41,46,0;2;1;0;1;0;0;41;0;0;0;2;1;4;0;46
6/18/2026 13:59:49,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,413.22,33,-1,4,2.66,FALSE,0.968,15,0.0001811897;3.422463E-05;0.000176939;0.0003653631;0.5642943;0.4348558;9.231419E-05,44,46,0;2;0;0;1;0;0;44;0;0;0;0;1;4;0;46
6/18/2026 13:59:50,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,425.93,34,1,1,12.71,FALSE,-0.82,0,0.3833669;0.1938227;0.2136378;0.001837303;0.205888;0.001134245;0.0003130549,44,47,1;3;1;0;1;0;0;44;0;0;0;0;0;0;1;47
6/18/2026 13:59:50,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,429.69,35,-1,6,3.76,FALSE,0.876,21,0.0002017185;0.0006375397;0.0007088712;0.0003033104;7.580699E-05;3.497311E-05;0.9980378,44,47,1;0;2;1;0;1;1;44;0;0;0;0;0;0;1;47
6/18/2026 13:59:51,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,433.04,37,1,6,3.35,FALSE,-0.453,0,0.07944093;0.0001573485;0.7305447;0.03846203;0.0001689892;0.08761851;0.06360774,44,48,1;0;2;1;0;1;1;44;0;0;0;0;0;0;0;48
6/18/2026 13:59:51,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,436.95,38,1,5,3.91,FALSE,-0.108,0,0.1281023;0.0001531447;0.8221964;0.02077794;7.966948E-05;0.02858846;0.0001019573,45,48,1;0;2;1;0;1;0;45;0;0;0;0;0;0;0;48
6/18/2026 13:59:52,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,440.35,40,1,6,3.4,FALSE,-0.699,0,0.08626931;0.0004557225;0.5426702;0.1699098;0.0005586426;0.0009450227;0.1991911,45,48,1;0;2;1;0;0;1;45;0;0;0;0;0;0;0;48
6/18/2026 13:59:52,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,445.73,41,1,0,5.38,FALSE,-0.159,0,0.1900277;0.0003635538;0.741269;0.06737909;0.0004394428;0.0002519157;0.0002690325,46,48,1;0;2;1;0;0;0;46;0;0;0;0;0;0;0;48
6/18/2026 13:59:53,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,448.26,43,1,1,2.53,FALSE,-0.385,0,0.0002635963;0.5937604;0.3684835;0.03686741;0.0002312714;0.0003365252;5.723457E-05,46,48,0;1;2;1;0;0;0;46;0;0;0;0;0;0;0;48
6/18/2026 13:59:53,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,453.37,45,1,5,5.11,FALSE,-0.649,0,0.0005995326;0.003156088;0.0005974704;0.778809;0.1354271;0.08110812;0.0003027232,46,48,0;0;0;2;1;1;0;46;0;0;0;0;0;0;0;48
6/18/2026 13:59:53,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,455.99,47,1,6,2.61,FALSE,-0.673,0,0.0002817657;0.002059727;0.0005458791;0.3393061;0.4965203;9.144846E-05;0.1611945,46,48,0;0;0;2;1;0;1;46;0;0;0;0;0;0;0;48
6/18/2026 13:59:54,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,458.6,48,1,3,2.61,FALSE,-0.642,0,0.0004464582;0.002901441;0.0008357778;0.3512076;0.6442406;0.0002481116;0.0001199653,47,48,0;0;0;2;1;0;0;47;0;0;0;0;0;0;0;48
6/18/2026 13:59:54,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,462.25,50,1,5,3.65,FALSE,0.012,0,0.0004712156;0.0003717104;0.0004569707;0.001398995;0.7759883;0.2211331;0.0001796344,47,48,0;0;0;0;2;1;0;47;0;0;0;0;0;0;0;48
6/18/2026 13:59:55,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,464.8,52,1,6,2.55,FALSE,0.031,0,0.0001864245;0.0001995744;0.0001963969;0.0005783481;0.1170013;8.744475E-05;0.8817503,47,48,0;0;0;0;2;0;1;47;0;0;0;0;0;0;0;48
6/18/2026 13:59:55,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,466.86,53,1,4,2.07,FALSE,0.246,0,0.0001736178;0.0002606938;0.0003032277;0.001990331;0.9971245;7.401076E-05;7.353901E-05,48,48,0;0;0;0;2;0;0;48;0;0;0;0;0;0;0;48
6/18/2026 13:59:56,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,470.06,55,1,6,3.2,FALSE,0.473,0,3.411074E-05;7.795385E-05;0.0002954727;0.000138089;4.659243E-05;0.4025039;0.5969038,48,48,0;0;0;0;0;1;1;48;0;0;0;0;0;0;0;48
6/18/2026 13:59:56,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,471.66,56,1,5,1.6,FALSE,0.409,0,0.0004144627;0.0004226998;0.002865646;0.002154813;0.0004637272;0.993589;8.955038E-05,49,48,0;0;0;0;0;1;0;49;0;0;0;0;0;0;0;48
6/18/2026 13:59:56,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,476.87,58,1,6,5.21,FALSE,0.686,0,0.0009981348;0.0008557761;0.008654851;0.002296805;0.001081007;7.173779E-05;0.9860417,49,48,0;0;0;0;0;0;1;49;0;0;0;0;0;0;0;48
6/18/2026 13:59:57,Dies Natalis,Dies Natalis_S1_CAA3,TRUE,FALSE,477.74,58,0,-1,0.87,TRUE,1,0,,50,48,0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;48
6/18/2026 14:10:28,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,11.66,1,1,0,11.66,FALSE,0.886,0,0.9769394;0.002924805;0.001964673;0.002920463;0.004573271;0.002794876;0.007882651,0,0,7;7;7;7;7;7;7;0;7;7;7;7;7;7;7;0
6/18/2026 14:10:29,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,19.27,2,1,6,7.61,FALSE,0.881,0,0.0001356328;0.9414629;0.02523589;0.004112231;0.002751176;0.02066391;0.005638273,1,0,0;8;8;8;8;8;8;1;7;7;7;7;7;7;7;0
6/18/2026 14:10:29,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,27.28,3,1,6,8.01,FALSE,0.833,0,0.1432001;0.5418285;0.06983885;0.05786626;0.08751728;0.07951477;0.02023425,3,0,1;9;9;9;9;9;1;3;8;8;8;8;8;8;0;0
6/18/2026 14:10:29,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,33.7,4,1,0,6.41,FALSE,0.89,0,0.2351861;0.3700514;0.06750592;0.02776876;0.1725683;0.1266917;0.0002276084,4,0,1;9;9;9;9;9;0;4;8;8;8;8;8;8;0;0
6/18/2026 14:10:30,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,69.51,5,-1,1,35.81,FALSE,0.479,400,0.5174868;0.1418172;0.08327042;0.0003443654;0.1285105;0.08169039;0.04688033,10,0,0;1;13;0;12;1;3;10;11;11;11;0;11;11;3;0
6/18/2026 14:10:30,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,99.64,6,1,2,30.13,FALSE,0.369,0,0.2620134;0.1027245;0.1437042;0.04571122;0.1245654;0.07769874;0.2435826,10,3,3;4;1;2;1;3;5;10;13;2;14;3;14;14;6;3
6/18/2026 14:10:31,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,125.93,7,-1,1,26.3,FALSE,0.187,400,0.1308514;0.2615778;0.204824;0.1563833;0.05696692;0.1181911;0.07120543,12,3,4;5;1;1;3;5;1;12;15;4;16;5;1;15;7;3
6/18/2026 14:10:31,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,163.34,8,-1,6,37.41,FALSE,0.244,400,0.3440545;0.2109323;0.07672174;0.1061726;0.04089894;0.07667032;0.1445497,12,8,8;9;5;5;7;9;5;12;2;4;1;10;6;4;3;8
6/18/2026 14:10:32,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,212.56,9,-1,5,49.22,FALSE,0.116,400,0.000700362;0.2597689;0.1367275;0.004036344;0.2671142;0.1934263;0.1382265,12,15,1;5;11;0;2;15;11;12;0;10;7;0;5;3;1;15
6/18/2026 14:10:32,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,236.81,10,-1,1,24.25,FALSE,0.146,400,0.09816121;0.1669188;0.1293753;0.2573365;0.08166464;0.09014405;0.1763994,12,17,0;6;0;1;3;16;12;12;1;11;8;1;6;1;3;17
6/18/2026 14:10:33,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,255.78,11,1,2,18.97,FALSE,-0.815,0,0.3109706;0.1176553;0.1365196;0.2519643;0.0003834018;0.0001315235;0.1823753,12,36,1;7;1;2;0;0;13;12;2;0;9;2;7;2;4;36
6/18/2026 14:10:33,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,267.39,12,1,6,11.61,FALSE,-0.837,0,0.2577118;0.1716843;0.1138824;0.1486967;0.1156496;0.002103912;0.1902713,14,36,2;8;1;1;2;0;1;14;3;1;10;3;8;3;5;36
6/18/2026 14:10:33,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,269.57,13,1,3,2.18,FALSE,-0.825,0,0.3079671;0.1827448;0.2250793;0.1460263;0.1328428;0.002791438;0.002548331,15,36,2;8;1;1;2;0;0;15;3;1;10;3;8;3;5;36
6/18/2026 14:10:34,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,274,14,1,6,4.43,FALSE,-0.887,0,0.2416275;0.2433616;0.07246289;0.001155348;0.001990626;0.1975218;0.2418801,16,36,2;8;1;0;0;1;1;16;3;1;10;3;8;3;5;36
6/18/2026 14:10:34,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,276.73,15,1,1,2.73,FALSE,-0.893,0,0.2774129;0.4427182;0.1151484;0.001643548;0.003222331;0.1593391;0.0005154222,17,36,2;8;1;0;0;1;0;17;3;1;10;3;8;3;5;36
6/18/2026 14:10:35,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,308.86,16,-1,4,32.12,FALSE,0.976,400,0.00123517;0.1627866;0.2366006;0.0007360122;0.2342081;0.001652816;0.362781,21,36,1;2;4;0;2;0;2;21;0;1;12;0;10;0;7;36
6/18/2026 14:10:35,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,324.98,17,1,6,16.12,FALSE,-0.984,0,0.1073232;0.3612159;0.1157655;0.0398399;0.0004506411;0.2922341;0.08317077,21,43,3;4;6;2;0;2;1;21;0;3;0;1;1;2;9;43
6/18/2026 14:10:36,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,326.83,18,1,5,1.85,FALSE,-0.983,0,0.1515285;0.5087817;0.09815976;0.04671721;0.000489549;0.1938146;0.0005087141,22,43,3;4;6;2;0;2;0;22;0;3;0;1;1;2;9;43
6/18/2026 14:10:36,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,342.85,19,1,0,16.02,FALSE,-0.991,0,0.118321;0.4789702;0.1445252;0.07725135;0.0004798965;0.001086224;0.1793661,23,43,3;4;6;2;0;0;1;23;0;3;0;1;1;2;9;43
6/18/2026 14:10:37,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,363.62,20,-1,6,20.77,FALSE,0.982,400,0.2010707;0.1902341;0.002068704;0.05481088;0.08900851;0.1902161;0.2725909,24,43,0;5;7;0;1;1;0;24;1;3;0;1;1;2;9;43
6/18/2026 14:10:37,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,382.39,21,1,6,18.77,FALSE,-0.981,0,0.03440288;0.2089714;0.04317231;0.03376851;0.0004528316;0.6385514;0.04068059,24,47,1;6;8;1;0;2;1;24;0;4;0;1;1;2;0;47
6/18/2026 14:10:38,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,385.81,22,1,5,3.41,FALSE,-0.986,0,0.1607901;0.3882964;0.09991553;0.1078413;0.001173688;0.2418267;0.0001560585,25,47,1;6;8;1;0;2;0;25;0;4;0;1;1;2;0;47
6/18/2026 14:10:38,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,387.72,23,1,6,1.92,FALSE,-0.992,0,0.04829217;0.5998339;0.1595393;0.123743;0.001081198;0.003962115;0.0635483,26,47,1;6;8;1;0;0;1;26;0;4;0;1;1;2;0;47
6/18/2026 14:10:38,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,395.57,24,1,1,7.84,FALSE,-0.991,0,0.1351381;0.5442451;0.1649005;0.1533339;0.001067836;0.000941677;0.0003731138,27,47,1;6;8;1;0;0;0;27;0;4;0;1;1;2;0;47
6/18/2026 14:10:39,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,401.28,25,1,6,5.71,FALSE,-0.977,0,0.08886928;0.0008508787;0.3804353;0.1082344;0.03641125;0.3262568;0.05894212,28,47,1;0;9;2;1;1;1;28;0;4;0;1;1;2;0;47
6/18/2026 14:10:39,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,403,26,1,4,1.72,FALSE,-0.987,0,0.2375211;0.001277094;0.4105742;0.1433184;0.07780182;0.1291798;0.0003279655,29,47,1;0;9;2;1;1;0;29;0;4;0;1;1;2;0;47
6/18/2026 14:10:40,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,406.11,27,1,6,3.11,FALSE,-0.979,0,0.1562662;0.001817873;0.4402224;0.2702809;0.001416816;0.0008066828;0.129189,30,47,1;0;9;2;0;0;1;30;0;4;0;1;1;2;0;47
6/18/2026 14:10:40,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,408.86,28,1,2,2.75,FALSE,-0.981,0,0.3687036;0.001857777;0.3123451;0.3147656;0.001266174;0.0005740438;0.0004877684,31,47,1;0;9;2;0;0;0;31;0;4;0;1;1;2;0;47
6/18/2026 14:10:41,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,431.49,29,-1,1,22.63,FALSE,0.987,400,0.213177;0.2316098;0.1280952;0.0009047486;0.174115;0.0004641988;0.2516339,32,47,2;1;0;3;1;1;1;32;1;5;1;0;2;0;1;47
6/18/2026 14:10:41,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,458.64,30,-1,4,27.15,FALSE,0.987,400,0.0002339688;0.1602606;0.0009722664;0.3063235;0.2931523;0.0002444852;0.2388127,32,49,0;2;1;0;2;2;2;32;0;1;0;2;4;0;1;49
6/18/2026 14:10:42,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,474.85,31,1,5,16.21,FALSE,-0.968,0,0.07936931;0.08798527;0.470222;0.0003145861;0.1072025;0.1739858;0.08092061,32,50,1;2;1;0;2;2;2;32;0;1;0;2;0;1;2;50
6/18/2026 14:10:42,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,479.33,32,1,0,4.48,FALSE,-0.98,0,0.09630687;0.07748148;0.337244;0.0006850979;0.4197678;0.001705784;0.06680907,33,50,1;2;1;0;2;0;3;33;0;1;0;2;0;1;2;50
6/18/2026 14:10:42,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,492.25,33,1,5,12.92,FALSE,-0.987,0,0.0002996118;0.001044011;0.2246381;0.4209052;0.00159057;0.205252;0.1462703,34,50,0;0;2;1;0;1;4;34;0;1;0;2;0;1;2;50
6/18/2026 14:10:43,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,517.3,34,-1,5,25.05,FALSE,0.954,400,0.3164454;0.003179453;0.08722531;0.00103457;0.185769;0.4061221;0.0002242344,38,50,1;1;0;2;1;0;0;38;1;0;1;0;1;2;0;50
6/18/2026 14:10:43,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,534.29,35,-1,6,16.99,FALSE,0.976,400,0.2835537;0.001287879;0.08873818;0.0008134203;0.2105066;0.0002050239;0.4148951,38,51,1;1;0;2;1;0;0;38;1;0;1;0;1;0;1;51
6/18/2026 14:10:44,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,549.65,36,-1,4,15.36,FALSE,0.977,400,0.5161054;0.001380495;0.07058701;0.0007604584;0.4104896;0.0005868076;9.039038E-05,38,52,1;1;0;2;1;0;0;38;1;0;1;0;1;0;0;52
6/18/2026 14:10:44,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,555.53,37,1,3,5.88,FALSE,-0.945,0,0.3706269;0.0003106738;0.0008464454;0.1602226;0.4668353;0.0008526166;0.0003053004,38,54,1;0;0;2;1;0;0;38;1;0;1;0;0;0;0;54
6/18/2026 14:10:45,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,563.02,38,-1,0,7.49,FALSE,0.992,400,0.6815646;0.001070737;0.3158356;0.000908206;0.0002409256;0.0003579957;2.20018E-05,38,54,1;0;0;0;2;1;0;38;1;0;1;0;0;0;0;54
6/18/2026 14:10:45,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,571.32,39,1,4,8.29,FALSE,-0.964,0,0.9545248;6.02841E-05;0.0007432881;0.000259333;0.04377879;0.0005596891;7.37263E-05,38,56,1;0;0;0;2;0;0;38;0;0;1;0;0;0;0;56
6/18/2026 14:10:45,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,578.06,40,-1,2,6.75,FALSE,0.988,400,7.656385E-05;0.0009004725;0.9983944;0.0005142965;3.275306E-05;7.282443E-05;8.560809E-06,38,56,1;0;0;0;0;1;1;38;0;0;1;0;0;0;0;56
6/18/2026 14:10:46,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,582.03,41,1,6,3.96,FALSE,-0.982,0,0.4546782;0.000909946;0.001972628;0.001245409;0.001775213;0.1903271;0.3490916,38,56,1;0;0;0;0;1;1;38;0;0;0;1;0;0;0;56
6/18/2026 14:10:46,Dies Natalis,Dies Natalis_S2_3096,FALSE,FALSE,584.56,42,1,5,2.53,FALSE,-0.979,0,0.3570243;0.001337413;0.002594149;0.0004767471;0.0010471;0.6373742;0.0001464086,39,56,1;0;0;0;0;1;0;39;0;0;0;1;0;0;0;56
